"customer_id","country","lifetime_revenue","total_orders","days_since_last_purchase","r_score","f_score","m_score","rfm_total_score","segment"
14846,United Kingdom,437.4,1,427,5,2,2,9,Potential Loyalists
13432,United Kingdom,436.55,2,571,5,2,2,9,Potential Loyalists
14123,United Kingdom,436.18,1,733,5,2,2,9,Potential Loyalists
16166,United Kingdom,435.83,2,428,5,2,2,9,Potential Loyalists
14238,United Kingdom,434.23,3,326,4,3,2,9,Loyal Customers
16888,United Kingdom,434.2,3,400,4,3,2,9,Loyal Customers
18029,United Kingdom,433.77,1,642,5,2,2,9,Potential Loyalists
15613,United Kingdom,433.72,1,610,5,2,2,9,Potential Loyalists
16522,United Kingdom,433.36,2,435,5,2,2,9,Potential Loyalists
17178,United Kingdom,432.96,1,731,5,2,2,9,Potential Loyalists
17687,United Kingdom,432.68,1,420,5,2,2,9,Potential Loyalists
16604,United Kingdom,432.45,2,562,5,2,2,9,Potential Loyalists
14042,United Kingdom,431.98,1,725,5,2,2,9,Potential Loyalists
15488,United Kingdom,431.92,5,92,3,4,2,9,Loyal Customers
17842,United Kingdom,430.69,1,602,5,2,2,9,Potential Loyalists
15461,United Kingdom,429.7,2,460,5,2,2,9,Potential Loyalists
14979,United Kingdom,429.66,1,735,5,2,2,9,Potential Loyalists
18089,United Kingdom,428.45,1,446,5,2,2,9,Potential Loyalists
18152,United Kingdom,426.69,1,646,5,2,2,9,Potential Loyalists
15966,United Kingdom,426.53,1,450,5,2,2,9,Potential Loyalists
15217,United Kingdom,426.24,1,563,5,2,2,9,Potential Loyalists
14877,United Kingdom,425.85,2,418,5,2,2,9,Potential Loyalists
17103,United Kingdom,424.3,1,722,5,2,2,9,Potential Loyalists
16541,United Kingdom,424.03,1,735,5,2,2,9,Potential Loyalists
16913,United Kingdom,423.91,3,290,4,3,2,9,Loyal Customers
14097,United Kingdom,422.86,2,481,5,2,2,9,Potential Loyalists
16137,United Kingdom,422.7,1,680,5,2,2,9,Potential Loyalists
14413,United Kingdom,421.72,3,362,4,3,2,9,Loyal Customers
15711,United Kingdom,420.25,2,556,5,2,2,9,Potential Loyalists
14575,United Kingdom,420.22,1,488,5,2,2,9,Potential Loyalists
13672,United Kingdom,419.92,3,301,4,3,2,9,Loyal Customers
15262,United Kingdom,418.82,3,323,4,3,2,9,Loyal Customers
13073,United Kingdom,418.08,2,411,5,2,2,9,Potential Loyalists
16832,United Kingdom,417.61,5,184,3,4,2,9,Loyal Customers
13002,United Kingdom,414.13,3,318,4,3,2,9,Loyal Customers
17662,United Kingdom,412.92,2,661,5,2,2,9,Potential Loyalists
18284,United Kingdom,411.68,1,431,5,2,2,9,Potential Loyalists
15960,United Kingdom,410.95,4,374,4,3,2,9,Loyal Customers
16864,United Kingdom,409.25,2,434,5,2,2,9,Potential Loyalists
16632,United Kingdom,406.4,2,485,5,2,2,9,Potential Loyalists
16815,United Kingdom,406.02,2,453,5,2,2,9,Potential Loyalists
18111,United Kingdom,405.85,1,589,5,2,2,9,Potential Loyalists
13143,United Kingdom,405.1,1,584,5,2,2,9,Potential Loyalists
13640,United Kingdom,405.0,1,611,5,2,2,9,Potential Loyalists
15941,United Kingdom,405.0,1,637,5,2,2,9,Potential Loyalists
13574,United Kingdom,404.45,1,411,5,2,2,9,Potential Loyalists
14678,United Kingdom,403.39,1,579,5,2,2,9,Potential Loyalists
13530,United Kingdom,402.98,1,634,5,2,2,9,Potential Loyalists
16998,United Kingdom,402.0,5,149,3,4,2,9,Loyal Customers
14471,United Kingdom,400.95,2,591,5,2,2,9,Potential Loyalists
17285,United Kingdom,400.44,2,628,5,2,2,9,Potential Loyalists
17168,United Kingdom,400.2,1,498,5,2,2,9,Potential Loyalists
18128,United Kingdom,399.29,1,537,5,2,2,9,Potential Loyalists
12459,Spain,398.36,1,605,5,2,2,9,Potential Loyalists
15446,United Kingdom,396.75,3,376,4,3,2,9,Loyal Customers
15577,United Kingdom,396.03,5,151,3,4,2,9,Loyal Customers
13879,United Kingdom,395.5,1,645,5,2,2,9,Potential Loyalists
18048,United Kingdom,394.93,3,203,4,3,2,9,Loyal Customers
17563,United Kingdom,392.38,2,578,5,2,2,9,Potential Loyalists
16783,United Kingdom,391.95,1,436,5,2,2,9,Potential Loyalists
14072,United Kingdom,390.85,1,666,5,2,2,9,Potential Loyalists
14197,United Kingdom,390.05,1,410,5,2,2,9,Potential Loyalists
17116,United Kingdom,389.78,1,648,5,2,2,9,Potential Loyalists
17479,United Kingdom,389.26,1,632,5,2,2,9,Potential Loyalists
13896,United Kingdom,388.55,1,625,5,2,2,9,Potential Loyalists
14779,United Kingdom,386.15,3,280,4,3,2,9,Loyal Customers
13584,United Kingdom,385.7,3,306,4,3,2,9,Loyal Customers
16492,United Kingdom,385.56,1,540,5,2,2,9,Potential Loyalists
12973,United Kingdom,385.55,1,413,5,2,2,9,Potential Loyalists
12889,United Kingdom,385.46,4,381,4,3,2,9,Loyal Customers
12829,United Kingdom,385.3,3,336,4,3,2,9,Loyal Customers
14826,United Kingdom,385.2,2,581,5,2,2,9,Potential Loyalists
17617,United Kingdom,385.19,1,558,5,2,2,9,Potential Loyalists
16868,United Kingdom,384.56,3,394,4,3,2,9,Loyal Customers
12554,Spain,384.5,1,448,5,2,2,9,Potential Loyalists
13966,United Kingdom,384.26,1,435,5,2,2,9,Potential Loyalists
17804,United Kingdom,383.78,3,376,4,3,2,9,Loyal Customers
14767,United Kingdom,382.81,1,474,5,2,2,9,Potential Loyalists
16304,United Kingdom,381.66,1,694,5,2,2,9,Potential Loyalists
17393,United Kingdom,381.15,2,410,5,2,2,9,Potential Loyalists
16577,United Kingdom,380.0,1,666,5,2,2,9,Potential Loyalists
14200,United Kingdom,379.2,1,617,5,2,2,9,Potential Loyalists
12651,France,377.75,4,334,4,3,2,9,Loyal Customers
12941,United Kingdom,377.49,1,724,5,2,2,9,Potential Loyalists
18285,United Kingdom,377.0,1,660,5,2,2,9,Potential Loyalists
17717,United Kingdom,376.92,1,421,5,2,2,9,Potential Loyalists
14353,United Kingdom,376.5,3,215,4,3,2,9,Loyal Customers
14531,United Kingdom,376.34,1,479,5,2,2,9,Potential Loyalists
13688,United Kingdom,375.5,1,635,5,2,2,9,Potential Loyalists
17568,United Kingdom,374.45,1,633,5,2,2,9,Potential Loyalists
14736,United Kingdom,374.05,2,485,5,2,2,9,Potential Loyalists
15337,United Kingdom,373.02,1,411,5,2,2,9,Potential Loyalists
13197,United Kingdom,373.01,1,609,5,2,2,9,Potential Loyalists
13374,United Kingdom,372.8,2,414,5,2,2,9,Potential Loyalists
13164,United Kingdom,372.2,2,569,5,2,2,9,Potential Loyalists
18162,United Kingdom,371.51,1,732,5,2,2,9,Potential Loyalists
15765,United Kingdom,370.63,1,666,5,2,2,9,Potential Loyalists
14168,United Kingdom,370.45,2,420,5,2,2,9,Potential Loyalists
17437,United Kingdom,369.68,1,529,5,2,2,9,Potential Loyalists
15477,United Kingdom,368.4,1,649,5,2,2,9,Potential Loyalists
17792,United Kingdom,368.35,2,467,5,2,2,9,Potential Loyalists
14706,United Kingdom,367.54,1,618,5,2,2,9,Potential Loyalists
14018,United Kingdom,367.15,1,645,5,2,2,9,Potential Loyalists
14962,United Kingdom,366.91,4,270,4,3,2,9,Loyal Customers
14244,United Kingdom,366.42,1,660,5,2,2,9,Potential Loyalists
12899,United Kingdom,366.4,1,413,5,2,2,9,Potential Loyalists
16974,United Kingdom,365.5,2,522,5,2,2,9,Potential Loyalists
12443,Norway,365.31,1,732,5,2,2,9,Potential Loyalists
15029,United Kingdom,365.1,1,619,5,2,2,9,Potential Loyalists
14253,United Kingdom,363.4,2,493,5,2,2,9,Potential Loyalists
16378,United Kingdom,362.95,3,247,4,3,2,9,Loyal Customers
14122,United Kingdom,362.42,3,406,4,3,2,9,Loyal Customers
13274,United Kingdom,360.85,1,409,5,2,2,9,Potential Loyalists
18091,United Kingdom,360.85,1,593,5,2,2,9,Potential Loyalists
17012,United Kingdom,360.61,1,725,5,2,2,9,Potential Loyalists
18208,United Kingdom,360.08,1,565,5,2,2,9,Potential Loyalists
15008,United Kingdom,360.0,2,480,5,2,2,9,Potential Loyalists
12634,USA,360.0,1,548,5,2,2,9,Potential Loyalists
14919,United Kingdom,359.35,1,539,5,2,2,9,Potential Loyalists
12677,France,359.1,2,555,5,2,2,9,Potential Loyalists
17748,United Kingdom,358.15,1,527,5,2,2,9,Potential Loyalists
12499,Germany,357.72,1,560,5,2,2,9,Potential Loyalists
15595,United Kingdom,357.6,1,487,5,2,2,9,Potential Loyalists
17200,United Kingdom,356.71,4,387,4,3,2,9,Loyal Customers
16920,United Kingdom,355.45,1,411,5,2,2,9,Potential Loyalists
14268,United Kingdom,354.85,1,470,5,2,2,9,Potential Loyalists
12845,United Kingdom,354.09,4,267,4,3,2,9,Loyal Customers
17577,United Kingdom,348.75,2,645,5,2,2,9,Potential Loyalists
13234,United Kingdom,346.5,2,672,5,2,2,9,Potential Loyalists
17810,United Kingdom,343.21,2,668,5,2,2,9,Potential Loyalists
16585,United Kingdom,341.59,2,593,5,2,2,9,Potential Loyalists
17542,United Kingdom,340.85,3,269,4,3,2,9,Loyal Customers
16452,United Kingdom,332.17,2,630,5,2,2,9,Potential Loyalists
15878,United Kingdom,330.77,2,561,5,2,2,9,Potential Loyalists
17518,United Kingdom,329.42,2,425,5,2,2,9,Potential Loyalists
16286,United Kingdom,328.95,2,477,5,2,2,9,Potential Loyalists
13187,United Kingdom,328.36,4,337,4,3,2,9,Loyal Customers
12804,Netherlands,325.37,2,465,5,2,2,9,Potential Loyalists
13834,United Kingdom,324.19,2,576,5,2,2,9,Potential Loyalists
17182,United Kingdom,321.3,2,422,5,2,2,9,Potential Loyalists
15869,United Kingdom,321.11,3,277,4,3,2,9,Loyal Customers
16273,United Kingdom,318.34,2,648,5,2,2,9,Potential Loyalists
15682,United Kingdom,318.24,2,599,5,2,2,9,Potential Loyalists
15196,United Kingdom,313.7,2,432,5,2,2,9,Potential Loyalists
15724,United Kingdom,310.85,3,201,4,3,2,9,Loyal Customers
14181,United Kingdom,308.35,2,410,5,2,2,9,Potential Loyalists
16524,United Kingdom,306.19,2,446,5,2,2,9,Potential Loyalists
14990,United Kingdom,304.17,2,612,5,2,2,9,Potential Loyalists
14043,United Kingdom,302.6,2,491,5,2,2,9,Potential Loyalists
12547,Spain,299.58,3,197,4,3,2,9,Loyal Customers
17991,United Kingdom,298.65,3,225,4,3,2,9,Loyal Customers
14835,United Kingdom,297.0,2,528,5,2,2,9,Potential Loyalists
12898,United Kingdom,296.21,2,463,5,2,2,9,Potential Loyalists
13679,United Kingdom,281.26,3,493,5,3,1,9,Loyal Customers
16890,United Kingdom,277.91,3,476,5,3,1,9,Loyal Customers
13399,United Kingdom,275.4,3,464,5,3,1,9,Loyal Customers
17808,United Kingdom,262.64,4,548,5,3,1,9,Loyal Customers
17185,United Kingdom,229.46,3,591,5,3,1,9,Loyal Customers
15591,United Kingdom,217.9,3,582,5,3,1,9,Loyal Customers
15684,United Kingdom,173.95,3,547,5,3,1,9,Loyal Customers
18037,United Kingdom,167.42,15,154,3,5,1,9,Loyal Customers
15195,United Kingdom,3861.0,1,2,1,2,5,8,Hibernating
14125,United Kingdom,2720.63,3,10,1,3,4,8,Hibernating
14756,United Kingdom,2603.76,3,15,1,3,4,8,Hibernating
12438,Norway,2466.85,2,14,1,3,4,8,Hibernating
17313,United Kingdom,2328.84,1,31,2,2,4,8,Needs Attention
15531,United Kingdom,1972.39,2,8,1,3,4,8,Hibernating
14418,United Kingdom,1937.25,3,3,1,3,4,8,Hibernating
12560,Germany,1918.01,2,5,1,3,4,8,Hibernating
14250,United Kingdom,1904.05,3,7,1,3,4,8,Hibernating
12950,United Kingdom,1843.0,3,2,1,3,4,8,Hibernating
14893,United Kingdom,1809.61,3,9,1,3,4,8,Hibernating
12531,Germany,1771.2,2,14,1,3,4,8,Hibernating
16751,United Kingdom,1764.72,1,30,2,2,4,8,Needs Attention
12762,Portugal,1702.52,2,7,1,3,4,8,Hibernating
14759,United Kingdom,1625.97,3,4,1,3,4,8,Hibernating
13363,United Kingdom,1623.86,3,17,1,3,4,8,Hibernating
12784,Portugal,1511.15,2,15,1,3,4,8,Hibernating
15948,United Kingdom,1509.09,3,8,1,3,4,8,Hibernating
12381,Norway,1474.81,3,4,1,3,4,8,Hibernating
17590,United Kingdom,1466.77,3,2,1,3,4,8,Hibernating
12882,United Kingdom,1463.04,2,9,1,3,4,8,Hibernating
12398,Switzerland,1435.66,1,45,2,2,4,8,Needs Attention
15444,United Kingdom,1411.21,2,9,1,3,4,8,Hibernating
16079,United Kingdom,1352.0,3,16,1,3,4,8,Hibernating
12646,USA,1346.97,2,4,1,3,4,8,Hibernating
15398,United Kingdom,1345.53,2,16,1,3,4,8,Hibernating
12620,France,1303.41,3,14,1,3,4,8,Hibernating
15471,United Kingdom,1292.01,3,2,1,3,4,8,Hibernating
15009,United Kingdom,1259.43,3,12,1,3,4,8,Hibernating
12488,France,1244.66,3,9,1,3,4,8,Hibernating
12985,United Kingdom,1239.38,2,0,1,3,4,8,Hibernating
18080,United Kingdom,1231.5,2,18,1,3,4,8,Hibernating
14698,United Kingdom,1217.27,5,1,1,4,3,8,At Risk
17410,United Kingdom,1214.72,5,16,1,4,3,8,At Risk
17198,United Kingdom,1213.88,3,23,2,3,3,8,Needs Attention
18263,United Kingdom,1213.16,3,25,2,3,3,8,Needs Attention
13918,United Kingdom,1212.84,2,49,2,3,3,8,Needs Attention
12364,Belgium,1208.1,4,7,1,4,3,8,At Risk
16762,United Kingdom,1207.24,3,19,2,3,3,8,Needs Attention
17360,United Kingdom,1200.51,6,17,1,4,3,8,At Risk
17397,United Kingdom,1198.28,3,22,2,3,3,8,Needs Attention
14446,United Kingdom,1195.48,5,0,1,4,3,8,At Risk
14382,United Kingdom,1193.63,2,26,2,3,3,8,Needs Attention
13882,United Kingdom,1191.13,5,2,1,4,3,8,At Risk
15737,United Kingdom,1188.12,8,14,1,4,3,8,At Risk
16345,United Kingdom,1178.79,2,44,2,3,3,8,Needs Attention
15994,United Kingdom,1175.68,3,54,2,3,3,8,Needs Attention
15068,United Kingdom,1174.9,4,46,2,3,3,8,Needs Attention
17828,Malta,1165.09,4,22,2,3,3,8,Needs Attention
14261,United Kingdom,1163.45,2,50,2,3,3,8,Needs Attention
13897,United Kingdom,1160.72,3,50,2,3,3,8,Needs Attention
15088,United Kingdom,1160.07,2,21,2,3,3,8,Needs Attention
13601,United Kingdom,1159.99,4,45,2,3,3,8,Needs Attention
13499,United Kingdom,1159.11,5,17,1,4,3,8,At Risk
17169,United Kingdom,1156.73,3,57,2,3,3,8,Needs Attention
16637,United Kingdom,1154.47,4,32,2,3,3,8,Needs Attention
15028,United Kingdom,1148.91,6,8,1,4,3,8,At Risk
12689,France,1139.61,2,25,2,3,3,8,Needs Attention
17302,United Kingdom,1135.63,5,14,1,4,3,8,At Risk
15022,United Kingdom,1133.44,5,11,1,4,3,8,At Risk
16989,United Kingdom,1133.25,6,7,1,4,3,8,At Risk
17201,United Kingdom,1132.6,4,53,2,3,3,8,Needs Attention
18125,United Kingdom,1131.75,4,29,2,3,3,8,Needs Attention
13447,United Kingdom,1129.14,3,23,2,3,3,8,Needs Attention
15969,United Kingdom,1127.05,5,2,1,4,3,8,At Risk
17562,United Kingdom,1122.38,7,14,1,4,3,8,At Risk
13589,United Kingdom,1120.74,6,14,1,4,3,8,At Risk
17423,United Kingdom,1118.95,3,46,2,3,3,8,Needs Attention
13167,United Kingdom,1113.15,5,18,1,4,3,8,At Risk
16139,United Kingdom,1111.15,5,18,1,4,3,8,At Risk
15069,United Kingdom,1109.53,1,179,3,2,3,8,Needs Attention
13091,United Kingdom,1108.8,2,28,2,3,3,8,Needs Attention
15933,United Kingdom,1107.46,3,21,2,3,3,8,Needs Attention
14102,United Kingdom,1105.88,5,5,1,4,3,8,At Risk
17812,United Kingdom,1105.29,7,12,1,4,3,8,At Risk
13509,United Kingdom,1099.72,7,8,1,4,3,8,At Risk
14971,United Kingdom,1097.98,3,35,2,3,3,8,Needs Attention
17703,United Kingdom,1094.84,4,35,2,3,3,8,Needs Attention
15745,United Kingdom,1094.59,4,19,2,3,3,8,Needs Attention
16916,United Kingdom,1092.55,4,23,2,3,3,8,Needs Attention
15763,United Kingdom,1086.92,2,31,2,3,3,8,Needs Attention
14139,United Kingdom,1086.8,4,46,2,3,3,8,Needs Attention
13546,United Kingdom,1086.24,5,12,1,4,3,8,At Risk
16533,United Kingdom,1082.81,3,19,2,3,3,8,Needs Attention
14805,United Kingdom,1082.55,7,15,1,4,3,8,At Risk
13726,United Kingdom,1079.66,2,38,2,3,3,8,Needs Attention
16071,United Kingdom,1076.8,4,44,2,3,3,8,Needs Attention
13607,United Kingdom,1075.81,2,40,2,3,3,8,Needs Attention
15238,United Kingdom,1071.99,3,29,2,3,3,8,Needs Attention
14484,United Kingdom,1070.98,4,50,2,3,3,8,Needs Attention
16884,United Kingdom,1070.97,4,37,2,3,3,8,Needs Attention
16386,United Kingdom,1068.16,3,28,2,3,3,8,Needs Attention
17522,United Kingdom,1066.15,5,1,1,4,3,8,At Risk
12475,Germany,1065.64,2,53,2,3,3,8,Needs Attention
14488,United Kingdom,1064.28,1,67,3,2,3,8,Needs Attention
14966,United Kingdom,1064.26,6,14,1,4,3,8,At Risk
15801,United Kingdom,1063.95,3,46,2,3,3,8,Needs Attention
17934,United Kingdom,1049.15,3,51,2,3,3,8,Needs Attention
15839,United Kingdom,1048.49,3,33,2,3,3,8,Needs Attention
16728,United Kingdom,1048.28,4,46,2,3,3,8,Needs Attention
15407,United Kingdom,1046.74,4,33,2,3,3,8,Needs Attention
14108,United Kingdom,1044.96,4,30,2,3,3,8,Needs Attention
16903,United Kingdom,1041.75,3,29,2,3,3,8,Needs Attention
16261,United Kingdom,1041.16,6,17,1,4,3,8,At Risk
17042,United Kingdom,1036.58,5,2,1,4,3,8,At Risk
14902,United Kingdom,1035.62,3,25,2,3,3,8,Needs Attention
16682,United Kingdom,1028.0,5,4,1,4,3,8,At Risk
12546,Spain,1021.5,2,46,2,3,3,8,Needs Attention
13956,United Kingdom,1019.27,5,5,1,4,3,8,At Risk
12828,United Kingdom,1018.71,6,2,1,4,3,8,At Risk
16284,United Kingdom,1018.48,3,31,2,3,3,8,Needs Attention
13258,United Kingdom,1009.43,5,11,1,4,3,8,At Risk
13238,United Kingdom,1006.63,6,17,1,4,3,8,At Risk
13867,United Kingdom,1005.09,3,31,2,3,3,8,Needs Attention
18160,United Kingdom,1003.88,3,57,2,3,3,8,Needs Attention
17205,United Kingdom,999.35,3,53,2,3,3,8,Needs Attention
17329,United Kingdom,998.53,5,14,1,4,3,8,At Risk
16863,United Kingdom,998.52,3,31,2,3,3,8,Needs Attention
17631,United Kingdom,998.49,7,1,1,4,3,8,At Risk
12640,France,994.58,3,23,2,3,3,8,Needs Attention
17299,United Kingdom,993.23,6,11,1,4,3,8,At Risk
13245,United Kingdom,989.22,2,50,2,3,3,8,Needs Attention
17883,United Kingdom,988.42,7,3,1,4,3,8,At Risk
18237,United Kingdom,987.1,5,2,1,4,3,8,At Risk
12534,Germany,981.18,1,130,3,2,3,8,Needs Attention
15132,United Kingdom,977.93,5,18,1,4,3,8,At Risk
17221,United Kingdom,976.62,5,7,1,4,3,8,At Risk
15406,United Kingdom,975.87,4,31,2,3,3,8,Needs Attention
15449,United Kingdom,974.52,3,26,2,3,3,8,Needs Attention
16009,United Kingdom,972.11,4,22,2,3,3,8,Needs Attention
15025,United Kingdom,971.84,2,33,2,3,3,8,Needs Attention
15208,United Kingdom,970.52,6,1,1,4,3,8,At Risk
18006,United Kingdom,969.51,4,23,2,3,3,8,Needs Attention
14953,United Kingdom,968.82,4,25,2,3,3,8,Needs Attention
18192,United Kingdom,957.97,1,71,3,2,3,8,Needs Attention
12464,Belgium,957.05,8,10,1,4,3,8,At Risk
15835,United Kingdom,954.09,4,44,2,3,3,8,Needs Attention
12679,France,951.02,4,58,2,3,3,8,Needs Attention
12427,Germany,949.3,3,21,2,3,3,8,Needs Attention
13046,United Kingdom,949.25,3,30,2,3,3,8,Needs Attention
17516,United Kingdom,947.5,6,15,1,4,3,8,At Risk
12403,Denmark,947.36,2,49,2,3,3,8,Needs Attention
18217,United Kingdom,945.04,4,29,2,3,3,8,Needs Attention
15385,United Kingdom,942.08,3,40,2,3,3,8,Needs Attention
13416,United Kingdom,940.8,3,43,2,3,3,8,Needs Attention
17527,United Kingdom,939.37,4,53,2,3,3,8,Needs Attention
15787,United Kingdom,933.26,3,26,2,3,3,8,Needs Attention
18154,United Kingdom,932.6,5,3,1,4,3,8,At Risk
13805,United Kingdom,924.6,2,52,2,3,3,8,Needs Attention
18001,United Kingdom,924.14,6,12,1,4,3,8,At Risk
13034,United Kingdom,922.68,3,54,2,3,3,8,Needs Attention
15957,United Kingdom,921.25,3,31,2,3,3,8,Needs Attention
13075,United Kingdom,919.61,1,129,3,2,3,8,Needs Attention
16204,United Kingdom,918.71,3,23,2,3,3,8,Needs Attention
15707,United Kingdom,916.98,4,35,2,3,3,8,Needs Attention
14359,United Kingdom,912.18,3,19,2,3,3,8,Needs Attention
14289,United Kingdom,911.26,6,8,1,4,3,8,At Risk
14714,United Kingdom,906.24,4,24,2,3,3,8,Needs Attention
12642,Germany,905.26,3,25,2,3,3,8,Needs Attention
15511,United Kingdom,900.53,5,11,1,4,3,8,At Risk
12940,United Kingdom,899.69,2,54,2,3,3,8,Needs Attention
17155,United Kingdom,892.46,7,17,1,4,3,8,At Risk
16442,United Kingdom,891.98,5,1,1,4,3,8,At Risk
15393,United Kingdom,891.34,5,16,1,4,3,8,At Risk
17537,United Kingdom,887.67,2,29,2,3,3,8,Needs Attention
15900,United Kingdom,886.57,4,23,2,3,3,8,Needs Attention
16411,United Kingdom,884.94,4,19,2,3,3,8,Needs Attention
14551,United Kingdom,878.09,7,18,1,4,3,8,At Risk
17864,United Kingdom,876.57,5,12,1,4,3,8,At Risk
12421,Spain,874.6,6,15,1,4,3,8,At Risk
15469,United Kingdom,874.25,3,50,2,3,3,8,Needs Attention
13200,United Kingdom,870.09,4,19,2,3,3,8,Needs Attention
16357,United Kingdom,868.37,4,33,2,3,3,8,Needs Attention
12794,Portugal,860.41,2,53,2,3,3,8,Needs Attention
15870,United Kingdom,857.46,4,32,2,3,3,8,Needs Attention
17064,United Kingdom,855.45,3,58,2,3,3,8,Needs Attention
16070,United Kingdom,852.15,2,22,2,3,3,8,Needs Attention
13991,United Kingdom,851.88,6,12,1,4,3,8,At Risk
16877,United Kingdom,846.62,6,12,1,4,3,8,At Risk
16846,United Kingdom,842.41,3,50,2,3,3,8,Needs Attention
14862,United Kingdom,841.2,2,25,2,3,3,8,Needs Attention
12541,Spain,841.18,3,29,2,3,3,8,Needs Attention
14929,United Kingdom,836.69,2,32,2,3,3,8,Needs Attention
16747,United Kingdom,836.06,2,37,2,3,3,8,Needs Attention
16737,United Kingdom,835.2,2,53,2,3,3,8,Needs Attention
15012,United Kingdom,834.82,3,53,2,3,3,8,Needs Attention
12545,Spain,832.39,2,75,3,2,3,8,Needs Attention
16924,United Kingdom,829.89,3,21,2,3,3,8,Needs Attention
14851,United Kingdom,829.41,3,23,2,3,3,8,Needs Attention
12550,Spain,824.83,1,79,3,2,3,8,Needs Attention
16680,United Kingdom,821.45,3,43,2,3,3,8,Needs Attention
18043,United Kingdom,817.2,3,24,2,3,3,8,Needs Attention
16869,United Kingdom,817.12,4,22,2,3,3,8,Needs Attention
12763,Japan,814.16,2,138,3,2,3,8,Needs Attention
16621,United Kingdom,813.48,4,51,2,3,3,8,Needs Attention
16460,United Kingdom,811.23,3,28,2,3,3,8,Needs Attention
16624,United Kingdom,810.57,2,80,3,2,3,8,Needs Attention
15533,United Kingdom,807.57,3,19,2,3,3,8,Needs Attention
18248,United Kingdom,804.02,2,122,3,2,3,8,Needs Attention
13637,United Kingdom,803.05,3,52,2,3,3,8,Needs Attention
18265,United Kingdom,801.51,2,72,3,2,3,8,Needs Attention
17114,United Kingdom,801.12,8,5,1,4,3,8,At Risk
16438,United Kingdom,798.35,5,5,1,4,3,8,At Risk
15396,United Kingdom,796.38,2,112,3,2,3,8,Needs Attention
13336,United Kingdom,795.12,1,77,3,2,3,8,Needs Attention
15831,United Kingdom,794.64,3,58,2,3,3,8,Needs Attention
14557,United Kingdom,788.38,1,85,3,2,3,8,Needs Attention
17817,United Kingdom,788.15,6,4,1,4,3,8,At Risk
13323,United Kingdom,787.85,5,3,1,4,3,8,At Risk
13212,United Kingdom,786.83,3,19,2,3,3,8,Needs Attention
12781,Czech Republic,786.74,2,63,3,2,3,8,Needs Attention
16739,United Kingdom,786.43,2,176,3,2,3,8,Needs Attention
15806,United Kingdom,784.58,3,46,2,3,3,8,Needs Attention
15714,United Kingdom,783.96,5,11,1,4,3,8,At Risk
16836,United Kingdom,782.37,4,39,2,3,3,8,Needs Attention
15952,United Kingdom,781.91,4,33,2,3,3,8,Needs Attention
17255,United Kingdom,781.7,4,40,2,3,3,8,Needs Attention
15679,United Kingdom,781.28,4,24,2,3,3,8,Needs Attention
13502,United Kingdom,780.5,5,16,1,4,3,8,At Risk
14690,United Kingdom,777.68,4,44,2,3,3,8,Needs Attention
13563,United Kingdom,777.53,2,84,3,2,3,8,Needs Attention
13745,United Kingdom,777.36,2,162,3,2,3,8,Needs Attention
15837,United Kingdom,777.01,2,64,3,2,3,8,Needs Attention
15618,United Kingdom,776.85,4,32,2,3,3,8,Needs Attention
14997,United Kingdom,776.6,4,46,2,3,3,8,Needs Attention
15075,United Kingdom,773.03,1,77,3,2,3,8,Needs Attention
12965,United Kingdom,769.81,1,89,3,2,3,8,Needs Attention
16480,United Kingdom,769.29,1,75,3,2,3,8,Needs Attention
13356,United Kingdom,768.24,1,80,3,2,3,8,Needs Attention
12991,United Kingdom,764.82,3,23,2,3,3,8,Needs Attention
13699,United Kingdom,764.15,2,155,3,2,3,8,Needs Attention
14883,United Kingdom,761.59,6,18,1,4,3,8,At Risk
18246,United Kingdom,758.82,3,23,2,3,3,8,Needs Attention
12697,Sweden,757.59,3,28,2,3,3,8,Needs Attention
16892,United Kingdom,754.75,7,1,1,4,3,8,At Risk
14234,United Kingdom,754.12,4,22,2,3,3,8,Needs Attention
18034,United Kingdom,753.35,3,21,2,3,3,8,Needs Attention
13730,United Kingdom,752.6,2,135,3,2,3,8,Needs Attention
12772,Portugal,752.47,1,59,3,2,3,8,Needs Attention
15656,United Kingdom,748.5,4,45,2,3,3,8,Needs Attention
13354,United Kingdom,743.53,1,71,3,2,3,8,Needs Attention
16730,United Kingdom,743.11,3,52,2,3,3,8,Needs Attention
15988,United Kingdom,736.39,3,19,2,3,3,8,Needs Attention
17461,United Kingdom,735.82,3,22,2,3,3,8,Needs Attention
15045,United Kingdom,735.66,2,151,3,2,3,8,Needs Attention
17430,United Kingdom,735.17,4,32,2,3,3,8,Needs Attention
14778,United Kingdom,730.86,2,127,3,2,3,8,Needs Attention
12394,Denmark,729.4,1,63,3,2,3,8,Needs Attention
17979,United Kingdom,729.01,4,35,2,3,3,8,Needs Attention
13441,United Kingdom,720.9,2,91,3,2,3,8,Needs Attention
16023,United Kingdom,719.81,3,46,2,3,3,8,Needs Attention
17999,United Kingdom,718.8,3,37,2,3,3,8,Needs Attention
12588,Finland,718.78,3,39,2,3,3,8,Needs Attention
16526,United Kingdom,717.21,2,171,3,2,3,8,Needs Attention
12535,France,716.35,2,91,3,2,3,8,Needs Attention
15127,United Kingdom,711.5,2,65,3,2,3,8,Needs Attention
13103,United Kingdom,709.64,3,39,2,3,3,8,Needs Attention
13927,United Kingdom,708.26,2,74,3,2,3,8,Needs Attention
